valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.98,2009,0.464,['Valentín Elizalde'],0.83,172413,0.534,0,1x7w8NuVvmSP4r65576eUZ,3.43e-06,3,0.17,-5.122999999999998,1,118 Balazos,50,2009-01-01,0.0481,118.468
0.667,1940,0.995,['Roza Eskenazi'],0.344,198000,0.335,0,2wo6bLaB5IsdFbbBJvRpCU,0.687,1,0.194,-12.858,1,Rast Kanto,0,1940-01-01,0.0683,121.953
0.431,1975,0.383,['Vicente Fernández'],0.519,217120,0.354,0,6RyYaCtjHbhjdx2nJQUbxw,0.0,10,0.24,-7.902,1,Como Amigos,36,1975,0.0416,81.495
0.799,2016,0.0403,['Gwen Stefani'],0.741,216947,0.7140000000000001,0,2WIxwn8LZRI7knO1VbwdaE,1.58e-05,5,0.127,-4.739,0,Make Me Like You,54,2016-04-01,0.0476,118.036
0.8009999999999999,1950,0.0108,['PMW Studio Musicians'],0.523,207047,0.748,0,79PH2I8VSTwRCh675LRN0w,0.00175,5,0.341,-9.094,1,Forro,5,1950,0.0723,95.02
0.57,1972,0.446,"['La Sonora Matancera', 'Celia Cruz']",0.454,160067,0.426,0,1cYxinzNHcMaiPo0wEseij,0.0509,5,0.106,-14.017,1,Yemayá,25,1972-01-01,0.0454,118.306
0.769,2003,0.252,['Los Angeles Negros'],0.457,168307,0.518,0,0YvKdz58OcwgYdS67NJkkU,0.0,9,0.0911,-12.028,1,Déjenme Si Estoy Llorando,60,2003-01-01,0.143,158.614
0.0532,1928,0.995,"['Frédéric Chopin', 'Vladimir Horowitz']",0.381,130173,0.0281,0,7MgPSEtp0sHpIjdu65orp7,0.8909999999999999,11,0.057,-25.721,1,Andantino,0,1928,0.0388,89.469
0.636,2018,0.29,['Jon Bellion'],0.384,183344,0.465,0,4FUDWkguOUVpLRAVn5C20z,2.22e-05,0,0.359,-8.554,1,Blu,63,2018-11-09,0.0341,131.60399999999998
0.357,1956,0.941,['John Michael King'],0.339,176600,0.305,0,29qA9vzRpqMyMFzTFqbP2X,3.33e-05,0,0.185,-10.049,1,On the Street Where You Live,31,1956,0.0307,76.962
0.13,1961,0.978,['Wes Montgomery'],0.394,135240,0.0065299999999999,0,6TYTG0Y8dZZHP8EluhrXel,0.877,2,0.106,-36.612,1,While We're Young,25,1961,0.0459,78.238
0.371,2007,0.234,"['Sonu Nigam', 'Shreya Ghoshal']",0.5329999999999999,308158,0.436,0,0iXLwnLmLwn9y54JtBTNxY,3.17e-06,5,0.46,-7.521,0,Main Agar Kahoon,59,2007-09-18,0.0276,146.868
0.266,1930,0.994,"['Ludwig van Beethoven', 'Heinrich Schlusnus', 'Franz Rupp']",0.353,357860,0.111,0,7wjscAb07OvHkQsfWGlArJ,0.0277,8,0.147,-11.653,1,"Adelaide, Op. 46",0,1930-06-01,0.0526,70.469
0.6920000000000001,2009,0.0431,['Skillet'],0.64,178013,0.957,0,2UREu1Y8CO4jXkbvqAtP7g,0.0,8,0.0789,-2.336,1,Monster,76,2009-08-21,0.0741,134.99200000000002
0.8320000000000001,1988,0.867,['Maribel Guardia'],0.591,165624,0.398,0,33KzyCb5iuKFAUlOqe3LWo,1.77e-05,2,0.156,-12.39,1,Tú y Yo,42,1988-06-14,0.0418,95.588
0.4270000000000001,2018,0.309,['Bazzi'],0.677,175093,0.594,1,11Tfh16o0SW8KdiQdeESEX,0.0,7,0.118,-6.2639999999999985,1,Honest,62,2018-04-12,0.0695,76.99600000000002
0.7,1970,0.0544,['Eric Clapton'],0.431,302493,0.682,0,6iNFe16r5xPX9ltRdSZXmx,0.00323,2,0.142,-10.265999999999998,1,Let It Rain,27,1970-08-01,0.0314,122.305
0.8859999999999999,1992,0.542,['Tito Rojas'],0.66,328040,0.56,0,25Ee7HESOI3b6ZI5k9v5EP,0.0,8,0.142,-10.66,1,Porque Este Amor,38,1992,0.0345,94.854
0.69,2014,0.0847,"['YG', 'Lil Wayne', 'Rich Homie Quan', 'Meek Mill', 'Nicki Minaj']",0.8190000000000001,236773,0.535,1,7DyvSw2yWlEOcChHAbxGzU,0.0,10,0.216,-7.0820000000000025,0,My Nigga - Remix,58,2014-01-01,0.277,85.50399999999998
0.4,1976,0.0603,['Lynyrd Skynyrd'],0.251,332640,0.8740000000000001,0,2dEwYq6Tdiga9JnKAHauKm,0.00163,4,0.382,-7.682,1,Introduction by Alex Cooley/Workin' For MCA - Live / Fox Theater 2001,25,1976,0.119,88.76899999999998
0.6829999999999999,1946,0.995,"['Rajkumari', 'Hariprasanna Das']",0.535,193532,0.0962,0,4kKj7AtYZMbl34gFODczGf,0.0251,10,0.337,-12.52,1,"Nainan Mein Koi Chhaye Kyon (From ""Nyaya"")",0,1946-12-31,0.129,121.199
0.3670000000000001,1955,0.954,['Bobby Troup'],0.59,254072,0.0063,0,2EvMmHKCokWMRtUtcTLBUy,0.355,10,0.118,-32.587,0,One For My Baby,5,1955,0.0405,64.39399999999999
0.916,1966,0.435,['The Kinks'],0.482,151800,0.757,0,4a3q5vsxyOjAqPR6jEY7nu,0.0,7,0.073,-7.252000000000002,1,Rosy Won't You Please Come Home - Mono Mix,27,1966-10-28,0.0332,119.996
0.511,1993,0.989,['Pedro Infante'],0.261,175093,0.306,0,4n3u4No9X1Vwqv7mZain9T,0.825,7,0.0816,-9.916,1,Las mañanitas,51,1993,0.0393,79.498
0.0583,1982,0.5329999999999999,['James Horner'],0.304,489653,0.317,0,7pVf3fQOJbJgyvMCTQibTS,0.5710000000000001,0,0.0974,-14.408,1,Battle in the Mutara Nebula,27,1982-06-04,0.04,83.40299999999998
0.145,2018,0.133,['Drake'],0.555,136187,0.596,1,2yg9UN4eo5eMVJ7OB4RWj3,0.0,9,0.123,-9.09,0,Survival,61,2018-06-29,0.375,77.324
0.6729999999999999,1971,0.0142,['Budgie'],0.472,159387,0.7170000000000001,0,5y8aD8CDZUv8C605X3J6ha,0.0008039999999999,5,0.149,-12.498,0,Crash Course In Brain Surgery,35,1971-01-01,0.141,88.149
0.8740000000000001,1942,0.606,['Orchestra Studio 7'],0.703,192836,0.247,0,4pOP6TIOUq5jzOqwfjDMah,0.0104,1,0.179,-14.117,1,Roberta - Instrument and base Version,0,1942-11-13,0.0302,81.93299999999998
0.358,1969,0.8029999999999999,['Townes Van Zandt'],0.246,185960,0.221,0,1GMBuaf6MyOQILkAmnANA8,1.3e-06,1,0.109,-15.488,0,St. John the Gambler,33,1969-04,0.0324,87.51299999999998
0.194,1977,0.657,['Bread'],0.256,199453,0.0784,0,3lsqFV4o5rGldJlJ6NwYAF,5.36e-05,0,0.112,-20.389,1,Belonging,39,1977,0.0327,169.132
0.9,1926,0.942,['Louis Armstrong & His Hot Seven'],0.62,172760,0.23,0,66iLa3Cm2AA4hYnhMMsDJe,0.1,3,0.139,-9.867,1,S.O.L. Blues,8,1926,0.0849,106.551
0.483,1945,0.0648,['Эрих Мария Ремарк'],0.618,99800,0.189,1,5MEsU2eVwm7qAzFgYilhcN,0.00293,0,0.304,-21.545,1,Часть 152.3 - Триумфальная арка,0,1945,0.939,170.24200000000005
0.49,1940,0.993,"['Giorgos Papasideris', 'Athanasios Lioysis-Klarino']",0.411,205547,0.326,0,0si2s3yWpXgA4sNiPH9ihE,0.921,2,0.116,-13.466,1,Ti epatha o variomiros,0,1940-01-01,0.0433,100.502
0.399,1968,0.962,['Joni Mitchell'],0.564,244933,0.113,0,7hIlyd77ArhdaHcKA5SNGw,0.00226,2,0.121,-21.253,1,Sisotowbell Lane,29,1968-03-01,0.0294,104.09
0.407,2016,0.345,['Dessa'],0.6859999999999999,131000,0.611,0,5za2K5XXuEaFWps6pYdo2y,0.0,11,0.145,-8.266,1,Congratulations,55,2016-12-02,0.116,95.983
0.5660000000000001,2017,0.0144,"['Big Sean', 'Metro Boomin', 'Kash Doll']",0.619,268720,0.404,1,0fWBFDRTIuk8ZgNdZqhCer,0.0,8,0.115,-8.333,0,So Good (& Metro Boomin),65,2017-12-08,0.441,90.008
0.154,1977,0.705,"['Crosby, Stills & Nash']",0.426,317627,0.189,0,5LiXhJO9wanLPzl99rd8d0,5.51e-05,1,0.117,-16.35,0,Cathedral,37,1977-06-17,0.0365,137.672
0.5820000000000001,2011,0.33,['Kendrick Lamar'],0.609,215509,0.799,1,2Fw5S2gaOSZzdN5dFoC2dj,0.0,9,0.108,-6.882999999999999,1,A.D.H.D,71,2011-07-02,0.24,157.74
0.0706,2014,0.988,['The Piano Guys'],0.138,186573,0.194,0,1paWB93HOc8W9RAZRooFg4,0.674,3,0.127,-14.62,1,The Mission / How Great Thou Art,51,2014-10-03,0.0392,77.757
0.407,1995,0.0691,['The Goo Goo Dolls'],0.464,270000,0.701,0,1G8jae4jD8mwkXdodqHsBM,0.00182,9,0.0766,-5.943,1,Name,66,1995-03-10,0.0341,73.97
0.62,1949,0.973,"['Pramodini', 'Balbir']",0.503,185279,0.327,0,1nbYb6XexAv4quBDkbweff,0.7929999999999999,1,0.132,-10.598,1,Nishana Bane Dil Humare Tumhare,0,1949-12-31,0.125,74.842
0.924,1994,0.0914,['Playahitty'],0.6940000000000001,236667,0.936,0,3riZWJaCsJLpTH9s2gGtGc,0.129,6,0.393,-7.846,0,The Summer Is Magic - Radio Mix,57,1994-06-21,0.0301,133.83100000000002
0.546,1971,0.5770000000000001,['Elvis Presley'],0.354,271960,0.318,0,3uX4kTYWQHzV2OCBnYH01O,0.116,5,0.0928,-15.995,1,Funny How Time Slips Away,27,1971-01-02,0.0288,95.677
0.415,1989,5.56e-05,['Nirvana'],0.284,135840,0.964,0,26NjS2idHhxTGL1MFMwFQ5,0.0803,7,0.269,-6.651,1,Molly's Lips (Live at Pine Street Theatre),33,1989-06-15,0.1,156.57299999999995
0.93,1940,0.967,['Rita Ampatzi'],0.504,191507,0.364,0,4Yu2ArCxtm5LLEvOUmbl2B,0.909,0,0.15,-10.582,1,Voxaitissa,0,1940-01-01,0.0491,110.397
0.823,1937,0.934,['Raymond Scott'],0.626,173160,0.34,0,4c0SlbGow2oo2TGASbhh6A,0.87,0,0.231,-15.396,1,Dinner Music For A Pack Of Hungry Cannibals,12,1937,0.0837,101.977
0.816,1957,0.983,['Stan Getz'],0.494,180067,0.405,0,5rgKJBeM5WaEKBQy0kVQIB,0.813,7,0.143,-9.175,0,Bebop In Pastel,14,1957-01-01,0.0409,179.695
0.721,1974,0.807,"['Cannonball Adderley', 'Sérgio Mendes']",0.585,297820,0.608,0,4R2U1UzW4C0ax9ghORZ6gU,0.715,7,0.339,-8.824,0,Groovy Samba,31,1974-10-04,0.0378,97.144
0.7829999999999999,1953,0.812,['Sy Oliver'],0.667,167828,0.317,0,2EjrwqznyOUOtYbsuf9uQ1,0.0314,3,0.347,-7.995,1,"""O"" (Oh!)",0,1953-08-01,0.0314,111.113
0.395,1952,0.888,"[""Anita O'Day""]",0.399,188733,0.132,0,72HkTcqBygOpFXarrRTHAl,0.0,3,0.295,-15.007,1,Lullaby Of The Leaves,25,1952-01-01,0.0332,144.567
0.935,1962,0.338,['The Beach Boys'],0.483,126800,0.632,0,3iRkFbjb466qqhQx8PsCXa,0.0,9,0.377,-6.877999999999999,1,Little Girl (You're My Miss America) - Mono/Remastered 2001,24,1962-10-01,0.0302,148.222
0.631,1956,0.379,['Ella Fitzgerald'],0.349,201627,0.271,0,43xsZh6MnBNpP0DpfHbSko,0.0,7,0.177,-11.924,1,Ridin' High,25,1956-01-01,0.0393,174.373
0.346,1995,0.00271,['Tripping Daisy'],0.205,287267,0.932,0,1vqw24tqUeqKtTA8fiPccF,2.36e-05,4,0.112,-8.429,1,Piranha,35,1995-01-01,0.0856,183.76
0.211,1951,0.965,"['Vincenzo Bellini', 'Vittorio Gui', 'Orchestra Sinfonica e Coro di Torino della RAI']",0.473,222067,0.135,0,0ny8f3ncZ4Vsvv6pCJzFW6,0.0,10,0.467,-15.912,0,Sediziose voci,0,1951,0.178,71.531
0.575,2012,0.6659999999999999,['Miracle Musical'],0.227,373359,0.431,0,2aDk1KkyB7ieSwwEDXCHJg,0.0239,7,0.126,-9.527,0,The Mind Electric,57,2012,0.0432,76.986
0.93,1956,0.8270000000000001,['Johnny Cash'],0.778,135737,0.727,0,5V36va9xC5svGMGrjBra1E,0.0179,10,0.141,-11.815,1,There You Go,9,1956-01-01,0.0542,97.884
0.7979999999999999,1971,0.158,['Faces'],0.407,193653,0.877,0,65cjfB9WUuumYPHIDPaAsZ,1.34e-06,5,0.0542,-6.318,1,Too Bad,29,1971,0.0638,163.68
0.311,1982,0.0337,['Sammy Hagar'],0.419,329733,0.715,0,6MkBFoxM8T0fUCS4fgPvUy,0.0011,11,0.382,-11.49,1,Rise Of The Animal,22,1982-01-01,0.0413,142.499
0.397,1973,0.8270000000000001,['Little Feat'],0.693,151880,0.0845,0,4CYS95ya2r73ndgQPMo7PW,1.84e-05,4,0.102,-16.456,1,Roll Um Easy,48,1973-01-01,0.042,115.317
0.344,1986,0.422,"['Misfits', 'Glenn Danzig']",0.469,118960,0.852,0,3n75gL3WU5tAwwAgssRI9j,2.68e-06,2,0.474,-10.821,1,Skulls,51,1986-01-01,0.0446,113.616
0.632,1980,0.115,['AC/DC'],0.4,255267,0.902,0,5XeMsYb1rWxQL1bUUaZajn,0.000116,9,0.139,-4.385,1,Let Me Put My Love Into You,58,1980-07-25,0.0523,105.659
0.379,2017,0.00108,"['Future', 'Young Thug']",0.8,144142,0.523,1,06Gyf2pFDVmN5K8XAawG96,0.0,1,0.352,-6.5779999999999985,1,No Cap,57,2017-10-20,0.107,147.05700000000004
0.33,1977,0.132,['Queen'],0.5760000000000001,181627,0.851,0,1Z4wOaLE8DbDAbP61lbjSw,0.000268,0,0.613,-5.669,0,Fight From The Inside - Remastered 2011,28,1977-10-28,0.077,89.96600000000002
0.643,1994,0.00295,"['Bone Thugs-N-Harmony', 'Eazy-E']",0.772,272440,0.695,1,1muLq1kBLWIT3pmNC2xl0g,0.0,7,0.4270000000000001,-8.013,1,Foe Tha Love of $,60,1994-06-21,0.0735,137.868
0.963,1966,0.327,['The Animals'],0.546,140307,0.735,0,0kta2VrF32x4upnjx2ZzY5,1.37e-06,9,0.506,-6.329,1,Baby Let Me Take You Home,21,1966-02,0.0377,140.099
0.465,1989,0.215,['The Charlie Daniels Band'],0.5589999999999999,230867,0.457,0,4gHfqxLNjl0Rx6nAzDaFxx,0.0,11,0.19,-14.312,0,Mister DJ,29,1989-10-17,0.0484,90.12
0.426,1967,0.797,['Matt Monro'],0.424,166613,0.351,0,79yDyhQAQKSMEfYOshsNmO,0.0,1,0.078,-11.765,1,The Impossible Dream,34,1967-10-30,0.0316,100.227
0.402,2016,0.14,"['Flatland Cavalry', 'Kaitlin Butts']",0.596,190267,0.501,0,7rJRYP73BI3LLFtteweC2F,0.000424,3,0.111,-7.456,1,A Life Where We Work Out (feat. Kaitlin Butts),58,2016-04-01,0.0263,152.04
0.0144,1938,0.00114,['Benny Goodman'],0.165,32173,0.664,0,5zwbTwolXfieUvPv8QkhET,0.9,6,0.381,-26.748,0,Applause; Setting-up for BG Small Groups - Live,6,1938,0.153,78.645
0.931,2012,0.0542,['One Direction'],0.6629999999999999,200213,0.857,0,6Vh03bkEfXqekWp7Y1UBRb,0.0,2,0.144,-2.16,1,Live While We're Young,74,2012-11-12,0.0544,126.039
0.469,1978,0.966,['Novos Baianos'],0.58,202200,0.147,0,25M99TiZqVHkL9IFaPLUWn,0.0063799999999999,4,0.102,-16.544,0,Farol Da Barra,40,1978-03-30,0.0704,131.345
0.384,1963,0.8759999999999999,['Ray Price'],0.552,175613,0.193,0,2pnpPi0jSSTF8B11uJEHer,0.00323,5,0.1369999999999999,-14.913,1,There's No Fool Like a Young Fool,14,1963,0.0352,108.319
0.588,1996,0.0672,['Beck'],0.74,229560,0.696,0,1mG1NlGeu20qkTTI6m2xg4,0.00457,1,0.123,-8.171,1,Hotwax,39,1996-06-18,0.102,87.304
0.459,1989,0.00929,['Mötley Crüe'],0.528,220253,0.972,0,31hVKA2YVN1RSM4qk8utCH,0.245,0,0.203,-3.245,1,Rattlesnake Shake,47,1989,0.075,105.184
0.5,1974,0.384,['ABBA'],0.58,192667,0.873,0,2SGNQZvh6jehYe3JjE49C0,0.0,8,0.465,-5.757999999999999,1,Dance (While The Music Still Goes On),24,1974-01-01,0.0807,131.487
0.498,1982,0.457,['Stray Cats'],0.297,200992,0.452,0,1ZndmQtUklM8TP0RVtBcpU,1.49e-06,10,0.0778,-11.107,1,Lonely Summer Nights,23,1982-01-01,0.0312,72.678
0.292,1982,0.00219,['Black Sabbath'],0.335,559893,0.647,0,72cNbPU2XK1cGP4XRywqvi,0.0925,3,0.168,-11.885,0,War Pigs - Live; 2000 Remaster,23,1982-12-01,0.0617,101.08
0.53,2014,0.153,['King Gizzard & The Lizard Wizard'],0.526,276893,0.489,0,3VDRXEOQDjBsQyzbFs1qGa,0.103,1,0.135,-6.249,0,Work This Time,62,2014-03-07,0.22,113.913
0.391,1938,0.872,"['Fred Bird Rythmicans', 'Jean Moscopol']",0.263,156212,0.436,0,0ieEMhaFgbsLBUfwfRSlJX,0.0,2,0.288,-14.344,0,Nu-ti pasa,0,1938-01-01,0.19,86.772
0.0351,1942,0.975,"['Claude Debussy', 'Eugene Ormandy', 'Philadelphia Orchestra']",0.143,1204800,0.1369999999999999,0,0fRPT4I7g19Hf5wpOVfWpv,0.0578,5,0.0814,-17.179000000000002,1,"La Damoiselle élue, L. 62",0,1942,0.0427,82.344
0.3720000000000001,2017,0.124,"['Jacquees', 'DeJ Loaf']",0.795,173054,0.6679999999999999,0,0NqZ65jPelNB13gzsvH2Ma,0.0,7,0.0739,-7.2879999999999985,0,At The Club,63,2017-09-29,0.093,92.029
0.176,1970,0.192,['James Gang'],0.424,339693,0.487,0,68IuBqyVzRWKEfXf1twJl0,0.0856,5,0.7340000000000001,-11.094,1,Tend My Garden,25,1970-01-01,0.0379,114.89
0.68,1966,0.8440000000000001,"['John Mayall & The Bluesbreakers', 'Eric Clapton']",0.667,103640,0.6829999999999999,0,5JZnnUmp81acRSwxsFBkkK,0.0532,2,0.502,-8.033,1,Another Man - Stereo,26,1966-06-22,0.551,73.53699999999998
0.502,1935,0.853,['Carl Verheyen'],0.5660000000000001,171493,0.471,0,5MNjDYnPJnGC8213E96U7w,0.8909999999999999,2,0.107,-9.226,0,Mumba,1,1935,0.0368,101.263
0.594,2007,0.0108,"['T-Pain', 'Yung Joc']",0.451,227960,0.55,0,2aIdVb8v9KTpEZnftkz2mD,0.0,1,0.0737,-8.137,1,Buy U a Drank (Shawty Snappin'),75,2007-06-05,0.262,80.001
0.506,1999,0.0244,['Vitamin C'],0.6509999999999999,237760,0.76,0,5Xkvi3GZeRGah9e5px61gG,8.82e-05,2,0.0772,-7.472,1,Smile,41,1999-08-31,0.243,190.365
0.231,1951,0.985,"['Giuseppe Verdi', 'Alfredo Simonetto', 'Orchestra lirica di Milano della RAI']",0.405,128000,0.0551,0,0KrldjRuGhHLlkp3t6x1UD,0.000507,0,0.256,-18.221,1,"Verdi : Un giorno di regno : Act 2 ""Deh, lasciate a un'alma amante"" [Edoardo, Chorus]",0,1951,0.0528,135.227
0.55,2003,0.239,['Ayano Tsuji'],0.6409999999999999,276600,0.669,0,1BMYkyKXS6UfnJteWN7nSD,3e-06,0,0.117,-5.558,1,風になる,53,2003-05-21,0.0318,134.925
0.206,1942,0.301,['Orchestra Studio 7'],0.291,268669,0.434,0,4CznVOV9njko8h8Ih6UQJ3,0.8959999999999999,2,0.682,-11.052,1,Torna a surriento - Instrument and base Version,0,1942-11-13,0.034,176.451
0.952,1994,0.5429999999999999,['Selena'],0.6609999999999999,227440,0.619,0,2ZQB09LvHaOuMJBgCfOKHp,0.0,6,0.0883,-11.348,1,Techno Cumbia,54,1994,0.0757,181.967
0.7709999999999999,1980,0.322,['Paul McCartney'],0.774,227653,0.511,0,1SV1fxF65n9NhRHp3KlBuu,0.0,11,0.0672,-8.914,1,Wonderful Christmastime - Edited Version / Remastered 2011,79,1980-05-16,0.0319,94.736
0.535,2016,0.256,['Lizzo'],0.682,159736,0.919,0,3Yh9lZcWyKrK9GjbhuS0hR,0.0,0,0.442,-3.18,0,Good as Hell,69,2016-03-09,0.0875,95.982
0.8240000000000001,2001,0.428,"['The Cure', 'Mark Saunders']",0.7090000000000001,211467,0.747,0,1VLQXvGIlSCuAtmLIp7gBm,0.000159,11,0.201,-6.557,0,The Walk,42,2001-11-13,0.0288,130.441
0.481,2005,2.68e-05,['Trivium'],0.254,355320,0.952,0,3uq1JSqEFzVzcmFJc6SXDS,0.000391,2,0.209,-3.472,0,A Gunshot to the Head of Trepidation,45,2005-03-07,0.0497,145.024
0.035,1978,0.979,['Joe Walsh'],0.298,84640,0.0079099999999999,0,5X8B5hBhjKuY2Z7yBkQjft,0.931,0,0.11,-28.274,1,Inner Tube,26,1978-06-01,0.0292,69.096
0.481,1935,0.8,"['Sinclair Lewis', 'Frank Arnold']",0.688,270460,0.182,0,4XS7IzLOmvzJ1E0pP9OdfQ,0.0,11,0.449,-19.48,0,"Das ist bei uns nicht möglich, Kapitel 64",0,1935,0.955,101.8
0.883,1968,0.00449,['The Archies'],0.623,152503,0.403,0,3aGSPIajblPEakmYivNbSt,0.0,8,0.0295,-10.238,1,Bang-Shang-a-Lang,29,1968-02-16,0.0485,113.904
0.357,2003,0.0178,"['Juelz Santana', 'Cam’ron']",0.5820000000000001,218800,0.7390000000000001,1,0xBp653LGFv2kW4p4bcrZJ,0.0,9,0.306,-6.197,1,Dipset (Santana's Town),44,2003-01-01,0.349,79.977
0.866,1987,0.0673,"['Jody Watley', 'Michael Hutchinson', 'Francois Kevorkian']",0.882,253600,0.5870000000000001,0,7r4ZN8F22eBQeN0aMqwzgN,1.09e-05,9,0.0527,-12.613,0,Don't You Want Me,45,1987-01-01,0.0396,112.032
0.5589999999999999,1948,0.957,['Gouri Kedar Bhattacharya'],0.457,198027,0.407,0,1KIaAtdR9V0kan6GrPXvEv,0.00083,0,0.106,-7.687,1,Tumi Ki Janore Bandhu,0,1948-12-01,0.0364,139.93200000000002
0.86,1975,0.769,['Plus Crier'],0.76,205322,0.426,0,4hIeLrdtUROEmiUbmJLYnO,0.964,9,0.157,-12.140999999999998,0,At the Mall,43,1975-04-21,0.0354,91.423
0.74,1957,0.605,"['Sonny Rollins', 'Tommy Flanagan', 'Doug Watkins', 'Max Roach']",0.552,407600,0.509,0,05LNBtMuc26HSAHh7C6iG8,0.509,0,0.0827,-9.828,1,St. Thomas,45,1957-04,0.0428,112.049
0.632,1948,0.949,['Geeta Dutt'],0.674,167123,0.385,0,6UdJ3L4vLGpuqy4JtrrMVc,1.6899999999999994e-05,7,0.429,-11.247,1,O Shyam Meera Ke Girdhari,0,1948-12-31,0.0661,121.312
0.67,1995,0.669,['Little Joe & La Familia'],0.525,294533,0.349,0,5x6z28U8d6qYXR4cqU8zN9,0.000406,7,0.312,-12.104,1,Las Nubes,36,1995-01-01,0.0298,104.902
0.747,1990,7.979999999999999e-05,['Alice In Chains'],0.414,262360,0.8220000000000001,0,358XBWJ3pa71P4U89v393N,1.78e-06,8,0.402,-8.972000000000003,0,I Know Somethin (Bout You),44,1990-08-01,0.0597,113.363
0.961,1966,0.586,['Magic Sam'],0.698,160387,0.606,0,2fSdBzMxoqXBhh6ugKxpt0,0.00163,1,0.0861,-9.983,0,She Belongs to Me,24,1966-12-27,0.0296,106.669
0.221,1961,0.664,['Miles Davis Quintet'],0.454,371987,0.179,0,1ve0606S2phkNq4AoTRS3V,1.54e-06,0,0.1,-12.890999999999998,1,Something I Dreamed Last Night,18,1961,0.0331,115.418
0.687,1954,0.836,"['Wolfgang Amadeus Mozart', 'James Pease', 'Sir Georg Solti', 'Royal Philharmonic Orchestra']",0.4920000000000001,85040,0.321,0,0st1RfQvfLWMXIrd7Gx1u0,0.00166,5,0.518,-19.548,1,"Don Giovanni, K. 527 Act 1 Scene 8: ""Ho capito, signore sì!""",0,1954,0.0794,134.994
0.151,1977,0.3229999999999999,['Ronnie Milsap'],0.327,219520,0.281,0,5fO4iEznH83cwSHZLFz2lQ,0.00418,0,0.0713,-10.663,1,It Was Almost Like A Song,42,1977-07-01,0.0276,147.72
0.388,1989,0.000402,['Rodney-O & Joe Cooley'],0.885,269400,0.368,1,0B9JeY4BCj7rUdywwbmwOC,3.44e-05,7,0.306,-13.073,1,This Is For The Homies,24,1989,0.157,99.246
0.324,1930,0.994,"['Petros Epitropakis', 'Antonis Kalampousis']",0.303,181880,0.289,0,29hBwjT3eyDNPVqDnoQg0o,0.00824,2,0.115,-12.824000000000002,1,Xameni Agapi,0,1930-01-01,0.0383,99.502
0.61,1929,0.281,['Эрнест Хемингуэй'],0.631,111000,0.206,1,4UdnQ8BiFoRW04LzO8PixC,0.0,7,0.321,-22.613000000000003,1,Часть 81.3 - Прощай оружие,0,1929,0.923,167.785
0.594,2009,0.0418,['Justin Moore'],0.534,180547,0.818,0,7xCObtTJe2cXsqfxr9Epmp,5.61e-06,6,0.0822,-5.295,1,Hank It,49,2009-01-01,0.0669,149.92600000000004
0.45,1926,0.305,['Эрнест Хемингуэй'],0.7090000000000001,99800,0.232,1,2xRyRtXFOTaYJ6vAqImoj0,0.0,6,0.18,-12.674,1,Часть 34.4 - Фиеста,0,1926,0.944,82.46700000000001
0.816,1960,0.736,['Nancy Wilson'],0.4270000000000001,109533,0.293,0,7iyfBo5uaPCKN8LK36bdGG,0.000128,0,0.235,-9.569,1,All Of You,8,1960-01-01,0.0419,171.19299999999996
0.823,1972,0.414,['Curtis Mayfield'],0.815,370507,0.672,0,1vE4CjK9YKxB8AxG2yrm4j,0.0238,10,0.0904,-7.108,1,Pusherman - Alternate Mix With Horns,19,1972-07-01,0.0333,126.357
0.0978,1964,0.8,['Vince Guaraldi Trio'],0.397,248427,0.0989,0,4NuUQDDVZ93wkBZl0ICP4o,0.908,10,0.0969,-18.747,1,Three Coins In A Fountain,12,1964,0.0411,68.875
0.418,1944,0.992,['Isaura Garcia'],0.475,180507,0.219,0,6UeslgDgg5y1GbNhsfr2Yh,0.00607,7,0.11,-11.321,0,Linda Flor Yaya,1,1944,0.0319,129.196
0.401,1959,0.93,"['Coleman Hawkins', 'Ben Webster']",0.478,320800,0.2,0,5EudeHV7lSPc0n0J8C6yhq,0.484,9,0.109,-14.687,0,Tangerine,37,1959-11-01,0.0408,75.80199999999998
0.841,1985,0.212,"['Whitney Houston', 'Jermaine Jackson']",0.71,255800,0.591,0,2rzea165xVSd8sIgBvKN8j,2.05e-06,11,0.181,-14.566,0,Take Good Care of My Heart (with Jermaine Jackson),37,1985-02-14,0.04,112.078
0.944,1976,0.234,"['Rose Royce', 'The Pointer Sisters']",0.7290000000000001,171333,0.738,0,50mQ8Vef5jQDLmwytu4f6m,4.62e-06,1,0.0512,-11.047,1,You Gotta Believe,23,1976-01-01,0.0755,171.03599999999997
0.272,1992,0.00028,['White Zombie'],0.352,301027,0.7120000000000001,0,69R4dcujpMJX5SUARXKOHi,0.0968,7,0.823,-11.464,1,Spiderbaby (Yeah-Yeah-Yeah),33,1992-01-01,0.0518,160.96
0.603,1986,0.0505,['Van Halen'],0.5589999999999999,288827,0.7170000000000001,0,5BNJqYUN3FI4krR901tdLd,0.000116,2,0.286,-14.802,1,Best of Both Worlds,55,1986-03-24,0.0626,115.451
0.303,1965,0.8590000000000001,['Herbie Hancock'],0.429,603213,0.4920000000000001,0,2LaMFV3M42B69mYVy9qf0u,0.0176,0,0.107,-11.316,1,Survival Of The Fittest - Remastered 1999/Rudy Van Gelder Edition,26,1965-05-17,0.0404,97.031
